X_test,y_pre_0,y_pre_1,y_pre_2,y_pre_3,y_pre_4,y_pre_5,y_pre_6,y_pre_7,y_pre_8,y_pre_9,y_pre_10,y_pre_11,y_pre_12,y_pre_13,y_pre_14,y_pre_15,y_pre_16,y_pre_17,y_pre_18,y_pre_19,y_pre_20,y_pre_21,y_pre_22,y_pre_23,y_pre_24,y_pre_25,y_pre_26,y_pre_27,y_pre_28,y_pre_29,y_pre_30,y_pre_31,y_pre_32,y_pre_33,y_pre_34,y_pre_35,y_pre_36,y_pre_37,y_pre_38,y_pre_39,y_pre_40,y_pre_41,y_pre_42,y_pre_43,y_pre_44,y_pre_45,y_pre_46,y_pre_47,y_pre_48,y_pre_49,y_pre_50,y_pre_51,y_pre_52,y_pre_53,y_pre_54,y_pre_55,y_pre_56,y_pre_57,y_pre_58,y_pre_59,y_pre_60,y_pre_61,y_pre_62,y_pre_63,y_pre_64,y_pre_65,y_pre_66,y_pre_67,y_pre_68,y_pre_69,y_pre_70,y_pre_71,y_pre_72,y_pre_73,y_pre_74,y_pre_75,y_pre_76,y_pre_77,y_pre_78,y_pre_79,y_pre_80,y_pre_81,y_pre_82,y_pre_83,y_pre_84,y_pre_85,y_pre_86,y_pre_87,y_pre_88,y_pre_89,y_pre_90,y_pre_91,y_pre_92,y_pre_93,y_pre_94,y_pre_95,y_pre_96,y_pre_97,y_pre_98,y_pre_99
0.96,-0.23016143,0.5127626,0.3438663,-0.7976063,-0.055289872,0.1024618,-0.29460305,-0.5010971,-0.3784734,0.1240429,0.32877293,0.8290582,0.58281916,0.5294678,0.32137123,0.1601313,0.12473764,0.6401246,0.53157663,-0.07915932,0.5894594,-0.5261184,-0.3945139,0.2739346,-0.58553505,0.28689778,-0.5448951,-0.059198797,0.36069524,0.22907028,-0.1418679,0.07210991,-0.6512015,0.2619964,-0.031671345,0.3420788,0.8766036,0.21631637,0.5222783,0.034661934,-0.9799109,-0.08244994,-0.30644974,-0.15506133,0.42787543,0.31624874,0.5378151,0.40302056,0.20103212,-0.12822038,-0.08066261,-0.11573134,0.45543224,0.60388714,0.11687288,0.64924955,0.28452137,0.19764313,-0.054249316,-0.7240394,0.34355783,0.8368412,0.44300312,0.6436065,0.3196444,-0.09666774,-0.24154997,0.7433727,-0.20465982,-0.2872748,-0.005445428,-0.25891393,0.3229186,-0.19807543,0.026266918,-0.07932186,-0.49665263,-0.14108907,0.8226397,-0.6186992,-0.46519688,-0.2959565,0.35965136,-0.0339605,0.18619066,0.17264886,-0.8457233,-0.64462924,0.69288874,0.028380513,-0.5025661,-0.21158728,-0.19822139,-0.10953714,-0.41845188,-0.3845383,-0.29738438,-0.19489594,-0.07197212,0.91907763
0.96999997,-0.2320649,0.5112599,0.34441024,-0.80052525,-0.057813272,0.102488935,-0.29657638,-0.5024896,-0.3789364,0.12580352,0.3281534,0.83266276,0.58653814,0.53137314,0.32118684,0.15781552,0.13009134,0.6452463,0.5323323,-0.07653432,0.59202224,-0.5313552,-0.3944788,0.2756374,-0.588872,0.28662214,-0.54582316,-0.060252607,0.3606282,0.2312857,-0.14477369,0.073420465,-0.65006137,0.26781014,-0.031505093,0.33933282,0.876596,0.2180839,0.524235,0.034057975,-0.9813789,-0.086082295,-0.30743647,-0.15700904,0.42696172,0.31837913,0.5405166,0.40495807,0.19965139,-0.12837547,-0.07986298,-0.11503929,0.45595366,0.6070261,0.11786136,0.65469813,0.28510928,0.19998091,-0.05681044,-0.72446555,0.33952713,0.83880043,0.44324744,0.6469072,0.31976455,-0.09691529,-0.24328446,0.7468315,-0.20234156,-0.2869512,-0.0076129436,-0.25870082,0.3255441,-0.19730437,0.024443716,-0.07868478,-0.4989008,-0.1407959,0.8267547,-0.6215213,-0.4623228,-0.29861227,0.36033735,-0.034400843,0.18533093,0.17664841,-0.8460891,-0.64485836,0.69078505,0.027522013,-0.50077,-0.21187368,-0.19866268,-0.10932197,-0.4200037,-0.38534182,-0.29814106,-0.19666387,-0.07322165,0.91939247
0.97999996,-0.2337353,0.5097567,0.34492522,-0.80366486,-0.060336724,0.102727294,-0.2987919,-0.50388205,-0.3795515,0.12759274,0.32753378,0.83626777,0.5901961,0.5332838,0.32098275,0.15564853,0.13487318,0.650391,0.53308785,-0.07390915,0.5945851,-0.53610665,-0.39436772,0.27719885,-0.5923402,0.28661367,-0.54651475,-0.061224386,0.36014557,0.23349287,-0.14767972,0.07526508,-0.6489209,0.27337736,-0.031360276,0.3367288,0.87660944,0.21945629,0.5266274,0.033478156,-0.9828467,-0.0897415,-0.3083486,-0.15889528,0.4261325,0.31988907,0.54321206,0.40696335,0.19838673,-0.1285306,-0.07903886,-0.11497617,0.45664155,0.6107186,0.11910594,0.65993476,0.2856972,0.20195979,-0.0597547,-0.7250414,0.33545023,0.8407594,0.44429678,0.6502078,0.31988472,-0.09746215,-0.2449473,0.75015527,-0.2000437,-0.2866275,-0.009780239,-0.25848788,0.3281904,-0.19642168,0.022321604,-0.07806975,-0.5011929,-0.1405025,0.83087313,-0.62441087,-0.45965204,-0.301344,0.3609531,-0.03497211,0.18426734,0.18036042,-0.8463508,-0.6450876,0.6887599,0.027263537,-0.49910995,-0.21216488,-0.19908145,-0.10900461,-0.42176887,-0.38614562,-0.2988807,-0.19828828,-0.07454082,0.9197072
0.98999995,-0.23534563,0.50836253,0.34564456,-0.8068008,-0.06250224,0.102936834,-0.30108353,-0.50523645,-0.38008183,0.12930793,0.32691395,0.8398725,0.5938543,0.5352181,0.32082233,0.15348932,0.1396174,0.6557203,0.5338563,-0.0712582,0.59714824,-0.5408775,-0.39412272,0.2788375,-0.5957137,0.2866254,-0.54625785,-0.06225232,0.3592589,0.23562433,-0.15095626,0.07706551,-0.6477809,0.27916837,-0.03132114,0.3342098,0.8766259,0.22076645,0.52893746,0.03289841,-0.98421496,-0.0934006,-0.30907565,-0.16078183,0.42589968,0.32128572,0.54571295,0.4089685,0.19709273,-0.12868588,-0.078151435,-0.11509436,0.45740807,0.61434096,0.120350346,0.6650336,0.286285,0.20388186,-0.062824406,-0.7258171,0.3310805,0.8426968,0.4457169,0.6534778,0.31861627,-0.09800917,-0.24637483,0.75328135,-0.1975017,-0.2862148,-0.0119475275,-0.2582746,0.33124086,-0.1952052,0.020196036,-0.077602506,-0.50294614,-0.1402094,0.8349813,-0.6271085,-0.4574582,-0.3040758,0.3615688,-0.035506614,0.18320389,0.18294497,-0.8466438,-0.64518416,0.68710196,0.026982337,-0.49739543,-0.21251398,-0.19939844,-0.10829972,-0.4236182,-0.38694906,-0.29943377,-0.19975904,-0.075859904,0.9199747
1.0,-0.23636658,0.5070727,0.34626746,-0.8096119,-0.06436569,0.10317536,-0.30324355,-0.5065116,-0.38039607,0.13102283,0.32628363,0.84350526,0.5975122,0.5371851,0.32087782,0.15133005,0.14436178,0.66126865,0.53465474,-0.06896401,0.59943616,-0.54564846,-0.393837,0.2804957,-0.59867215,0.28663683,-0.54590833,-0.06323197,0.35835359,0.2377558,-0.15418214,0.07891208,-0.64664066,0.2852127,-0.031678528,0.33140686,0.87664247,0.22207683,0.5312481,0.032308243,-0.9855671,-0.09705982,-0.30980247,-0.16266814,0.42566693,0.3226824,0.54830694,0.41104963,0.19578648,-0.12895781,-0.07715681,-0.11553699,0.45798957,0.6179637,0.12148847,0.66996014,0.28687298,0.20568961,-0.06631553,-0.7265927,0.3266865,0.8446959,0.4472396,0.6563717,0.31723878,-0.098556,-0.24794683,0.7564816,-0.19493017,-0.2857925,-0.014114734,-0.25813174,0.3343925,-0.19392629,0.01804658,-0.077135324,-0.50448906,-0.13991618,0.83917606,-0.62976557,-0.45527527,-0.3068075,0.36224762,-0.0356865,0.18214041,0.18553203,-0.8469081,-0.6452507,0.6854439,0.026697978,-0.49544266,-0.21286303,-0.1995809,-0.10759477,-0.4251024,-0.38762957,-0.30010653,-0.20083976,-0.07717936,0.9202285
1.01,-0.23745891,0.5059734,0.34689036,-0.81241196,-0.066108316,0.10369349,-0.30530664,-0.50723237,-0.38066053,0.13278216,0.3253991,0.84714144,0.60117036,0.5393349,0.32100534,0.14907947,0.14914592,0.6669888,0.535453,-0.06666982,0.6016822,-0.55041945,-0.3935575,0.28215376,-0.6015084,0.28664866,-0.5454869,-0.06398176,0.35745567,0.23980376,-0.15782219,0.08102715,-0.6458372,0.29148728,-0.032035887,0.32845473,0.87665904,0.22338685,0.5335697,0.031715587,-0.9869192,-0.1002508,-0.31052983,-0.16455445,0.42539626,0.32407907,0.55074435,0.41324764,0.19448021,-0.12932055,-0.07603386,-0.116466224,0.4585973,0.62156045,0.122622326,0.674917,0.28746104,0.2074694,-0.06981209,-0.7273683,0.3222661,0.84669936,0.44876254,0.65901107,0.31588346,-0.09910232,-0.2495492,0.75973874,-0.19238997,-0.28487095,-0.016205564,-0.25801834,0.3376784,-0.19259241,0.015655052,-0.07660985,-0.5058867,-0.13962296,0.84296787,-0.6324226,-0.45309243,-0.3095393,0.36283636,-0.03579736,0.18109381,0.18813019,-0.8470484,-0.645317,0.68378603,0.026276648,-0.49339512,-0.21321231,-0.1997634,-0.106889986,-0.42642605,-0.38854322,-0.30083343,-0.20187312,-0.0782308,0.92064404
1.02,-0.23832081,0.5048733,0.34751317,-0.81521213,-0.067850806,0.10421164,-0.30724177,-0.50795037,-0.38091826,0.13455641,0.32452926,0.8506866,0.6049027,0.5414587,0.32113314,0.1462552,0.15376905,0.67285687,0.5362514,-0.06437573,0.6034341,-0.5551902,-0.3928948,0.2830457,-0.6044878,0.2866602,-0.54485905,-0.0643485,0.35670808,0.24183287,-0.16149244,0.08314246,-0.6451826,0.2976954,-0.032738924,0.32550272,0.8766111,0.22469899,0.53596854,0.031122923,-0.9882742,-0.10334543,-0.3112569,-0.16616592,0.42511553,0.3254757,0.5530199,0.41542855,0.19242907,-0.12964533,-0.07491112,-0.11724326,0.4592086,0.6248867,0.12375614,0.67988527,0.28804243,0.20928021,-0.07339007,-0.7280447,0.3178228,0.84870255,0.45028552,0.66162944,0.31448072,-0.099621385,-0.25115192,0.7631384,-0.18984962,-0.2838643,-0.018287979,-0.2581276,0.34096426,-0.1919071,0.013263218,-0.07586759,-0.50723803,-0.13932988,0.84663403,-0.63507956,-0.45090944,-0.31227118,0.36312234,-0.03601082,0.18052112,0.19040366,-0.8471167,-0.6453836,0.68212795,0.025859147,-0.49107364,-0.21348599,-0.19994582,-0.106184885,-0.42775273,-0.38997647,-0.30156037,-0.20290633,-0.07889369,0.9212228
1.03,-0.23901054,0.5037729,0.3481358,-0.8180122,-0.0695367,0.10487117,-0.30917725,-0.5086684,-0.38108188,0.13633041,0.32377365,0.85418326,0.60883796,0.54358244,0.32125953,0.14339939,0.15816511,0.67866594,0.53713715,-0.062081598,0.60526043,-0.5599615,-0.3921175,0.28350997,-0.6073568,0.2867248,-0.54423124,-0.06519772,0.35613215,0.24386194,-0.16517717,0.085275486,-0.64452815,0.30402082,-0.033695146,0.3227063,0.8764125,0.22601092,0.5384156,0.030530214,-0.9893284,-0.10626181,-0.3119839,-0.1675039,0.42484713,0.32687238,0.5553094,0.41761258,0.1900414,-0.12997583,-0.073788464,-0.117821395,0.45988113,0.6278261,0.12488975,0.68484056,0.2890614,0.2109558,-0.076967925,-0.7286108,0.3133797,0.8507056,0.4516895,0.6642908,0.3130433,-0.10014036,-0.2528429,0.76642257,-0.18737061,-0.28285775,-0.020326532,-0.258237,0.34425014,-0.19081646,0.0108715035,-0.075125396,-0.5085269,-0.13900416,0.850245,-0.6377366,-0.44872648,-0.3149794,0.36328262,-0.03622849,0.1806533,0.1919951,-0.8471112,-0.64545,0.6804701,0.025454491,-0.48849085,-0.2137183,-0.20008793,-0.10548025,-0.42917162,-0.39145976,-0.3020731,-0.20456181,-0.07955642,0.92180145
1.04,-0.239677,0.50267285,0.3487588,-0.8208124,-0.07134511,0.10572146,-0.31111237,-0.5094713,-0.38136128,0.13803436,0.32309926,0.85788125,0.61277324,0.5457065,0.32105824,0.14049202,0.16256124,0.6845976,0.5384617,-0.059726827,0.6070268,-0.56479883,-0.3915977,0.28397435,-0.6101167,0.28686887,-0.54360336,-0.06624269,0.35555625,0.24590304,-0.16886637,0.08754896,-0.64387333,0.31042457,-0.034651816,0.31998026,0.87621415,0.22732307,0.54085493,0.030192666,-0.99085474,-0.109250724,-0.31336135,-0.16869655,0.42465636,0.3279979,0.5578027,0.41984254,0.18765368,-0.13030612,-0.07266548,-0.1184061,0.46073115,0.6306079,0.12602356,0.6897088,0.29015505,0.21292192,-0.08049387,-0.72918034,0.3089366,0.8528105,0.45263138,0.66687214,0.31195915,-0.10084526,-0.25465548,0.7695502,-0.18485102,-0.28168622,-0.022253022,-0.2583199,0.34769872,-0.18965483,0.00838089,-0.07437575,-0.5099181,-0.13883889,0.8540901,-0.64039356,-0.4465434,-0.31780705,0.36347464,-0.036415163,0.1807877,0.19278608,-0.84710574,-0.6455166,0.67881227,0.025425896,-0.485908,-0.21405339,-0.20020893,-0.104586825,-0.43110356,-0.39278895,-0.30238828,-0.20642132,-0.08021934,0.92236304
1.05,-0.24033181,0.5015726,0.34922644,-0.82361263,-0.07392456,0.106202945,-0.3130477,-0.5105662,-0.38167295,0.1396798,0.32243142,0.86161315,0.6167084,0.5478051,0.32085675,0.13766369,0.1669571,0.6905439,0.5393591,-0.05700537,0.6088258,-0.57022786,-0.39119977,0.28436765,-0.61368275,0.28730077,-0.5431982,-0.06741219,0.3548766,0.24813426,-0.17236288,0.09019312,-0.6432189,0.3167195,-0.035587378,0.31725377,0.875849,0.22866023,0.54351383,0.030013539,-0.9930177,-0.11377549,-0.31490692,-0.17015237,0.42445877,0.32882166,0.56034744,0.42210984,0.18561,-0.13063654,-0.071650356,-0.11874662,0.4618528,0.63338935,0.12716334,0.6945764,0.29162478,0.21488753,-0.08407758,-0.7303797,0.30449352,0.85506344,0.4535731,0.6694599,0.31091273,-0.10165514,-0.25646818,0.7718141,-0.18203856,-0.28027686,-0.02381982,-0.25831714,0.35164827,-0.18849334,0.0058669597,-0.073618084,-0.5113094,-0.1386069,0.8582854,-0.64305055,-0.44431287,-0.32079992,0.3636938,-0.03628408,0.18118471,0.19317557,-0.8473598,-0.64558303,0.6771543,0.025555477,-0.4833252,-0.21442169,-0.20033002,-0.10392566,-0.43276745,-0.39422736,-0.30270362,-0.20848477,-0.08088204,0.9229269
1.06,-0.2410556,0.5004724,0.3496363,-0.8264126,-0.076771565,0.106884666,-0.31498295,-0.5118674,-0.38198444,0.14126948,0.3215146,0.8653452,0.6206437,0.5495955,0.32065287,0.13483521,0.17173994,0.69649,0.5402199,-0.054250143,0.6107375,-0.5757308,-0.39085305,0.28408417,-0.6172855,0.2880471,-0.5428927,-0.068729825,0.35391662,0.24944541,-0.1754655,0.0928805,-0.6425644,0.32301438,-0.036155492,0.314915,0.8751893,0.2300854,0.54655766,0.029429391,-0.99526966,-0.11827888,-0.31693405,-0.17171603,0.4242565,0.3297013,0.56289244,0.4243187,0.18342479,-0.13096698,-0.07077184,-0.11896208,0.46262223,0.6361517,0.12856069,0.6994071,0.29309416,0.21685337,-0.087683514,-0.7316587,0.3000129,0.85790694,0.45454872,0.67204744,0.30986637,-0.10252936,-0.2578388,0.7739879,-0.1789344,-0.27885887,-0.025433749,-0.25829723,0.3555976,-0.1872762,0.00335297,-0.07300618,-0.5127003,-0.13833278,0.86269057,-0.6457076,-0.44190037,-0.323885,0.3639829,-0.03585778,0.1816035,0.19352607,-0.84793305,-0.6456289,0.6758208,0.02567643,-0.48074242,-0.21478975,-0.20045112,-0.10325001,-0.4342897,-0.3956657,-0.30301905,-0.21056005,-0.08154483,0.92358243
1.0699999,-0.24181804,0.49937204,0.34989917,-0.8294466,-0.07972669,0.10756617,-0.3169182,-0.51316875,-0.38229612,0.14285931,0.3200418,0.86915034,0.62434846,0.5512917,0.32039028,0.13200685,0.17683753,0.7024361,0.5412353,-0.05149454,0.6127216,-0.58124673,-0.39054346,0.28385752,-0.6209699,0.2890402,-0.54238033,-0.07025203,0.35302457,0.2503965,-0.17830369,0.0955679,-0.64235544,0.3293491,-0.03649798,0.31288457,0.87452936,0.23138972,0.5501108,0.028496146,-0.99757063,-0.122762576,-0.31896105,-0.17334107,0.42405435,0.3305811,0.56546295,0.42653558,0.18124263,-0.13129745,-0.06989297,-0.11898938,0.4633723,0.6388457,0.12971307,0.7040216,0.29456368,0.21881914,-0.0913178,-0.7335506,0.2955204,0.8605708,0.4558017,0.6746606,0.30882013,-0.103403986,-0.2584237,0.7760961,-0.17557782,-0.2772918,-0.026999883,-0.25838226,0.35954726,-0.18611991,0.0007669404,-0.07244933,-0.5140915,-0.13801223,0.86712384,-0.6483646,-0.43965107,-0.32711774,0.36473733,-0.035341404,0.18193874,0.19387631,-0.8485062,-0.645365,0.6748736,0.025755212,-0.47822234,-0.21515778,-0.20033196,-0.10250437,-0.4360857,-0.39712697,-0.30333406,-0.21262294,-0.08206983,0.92423797
1.0799999,-0.24229649,0.4982717,0.34997383,-0.8333052,-0.08268216,0.10825782,-0.31879833,-0.51480937,-0.38260773,0.14422607,0.31809703,0.87292725,0.62801427,0.553121,0.32008836,0.12926793,0.18158883,0.708382,0.542663,-0.04873912,0.6144556,-0.587031,-0.3902365,0.28358018,-0.6247345,0.29003313,-0.54163027,-0.07177084,0.3523652,0.25134748,-0.18098733,0.09825608,-0.6428877,0.33568543,-0.036469355,0.31100178,0.87386966,0.23263401,0.5536045,0.027854078,-1.0000272,-0.12726507,-0.32100493,-0.1749101,0.42390054,0.33115572,0.5682221,0.42836,0.17934892,-0.13126191,-0.06901434,-0.11901648,0.46412247,0.64127016,0.13045514,0.7086276,0.2960332,0.22084595,-0.09499353,-0.7364099,0.2914748,0.863109,0.45705444,0.67727447,0.30787557,-0.104278535,-0.25860536,0.77819926,-0.17218006,-0.27573392,-0.028298646,-0.25873023,0.36329767,-0.18490608,-0.0018566921,-0.07189265,-0.5154826,-0.13793279,0.871557,-0.65099454,-0.43776572,-0.33036238,0.36537158,-0.034803692,0.18193445,0.19472457,-0.84907246,-0.6451007,0.6743748,0.025761917,-0.4754726,-0.21552548,-0.19986898,-0.10203947,-0.4375189,-0.39838764,-0.3036465,-0.21460372,-0.082392484,0.9248935
1.0899999,-0.24265277,0.49708176,0.3499185,-0.83698714,-0.08563741,0.10895598,-0.32067162,-0.51643705,-0.38291922,0.1451963,0.31605735,0.8766847,0.6316801,0.55517447,0.31983605,0.12643343,0.18635122,0.7142593,0.5444539,-0.04591994,0.61580646,-0.5932461,-0.38990712,0.28320634,-0.62860054,0.29102623,-0.5411543,-0.07331498,0.3517396,0.2522984,-0.18358408,0.10094398,-0.6437236,0.34188735,-0.036381096,0.30910102,0.8735056,0.23373033,0.5570501,0.028205223,-1.0025091,-0.13189456,-0.3231336,-0.17642176,0.42399755,0.33126825,0.57101935,0.43030596,0.1774549,-0.13108999,-0.06813583,-0.11904375,0.46487254,0.6439464,0.13119727,0.7135143,0.29750264,0.22314331,-0.0986692,-0.7391503,0.28786647,0.8656024,0.45833832,0.6798886,0.30699414,-0.105152786,-0.25878692,0.7803024,-0.16878775,-0.27415523,-0.029435217,-0.2590404,0.36643153,-0.1835379,-0.0044802204,-0.07133585,-0.51687104,-0.1383659,0.8761188,-0.65355164,-0.4354927,-0.33366606,0.36565048,-0.03433351,0.18211982,0.19594176,-0.8496531,-0.64470774,0.6738759,0.025647923,-0.47284445,-0.21589148,-0.19934596,-0.10163824,-0.43907723,-0.3989914,-0.30394778,-0.21544863,-0.082512796,0.9257438
1.0999999,-0.24272984,0.49572062,0.3497817,-0.84063363,-0.088592775,0.10965405,-0.3226694,-0.517878,-0.38321054,0.1461666,0.31398743,0.8804423,0.63534594,0.5572314,0.31966117,0.123598784,0.19111325,0.7200217,0.5464116,-0.043066114,0.6165786,-0.5995475,-0.38983014,0.28271163,-0.6324489,0.29201937,-0.54069453,-0.074973695,0.35108396,0.25324944,-0.18622847,0.10363197,-0.6445595,0.34757143,-0.036292806,0.30725172,0.8733026,0.23482661,0.560496,0.028671272,-1.0049937,-0.13625103,-0.32526177,-0.17801657,0.4242898,0.33091682,0.5738165,0.43229732,0.17554565,-0.13086176,-0.066991955,-0.11907093,0.46551436,0.64660525,0.13193965,0.7184571,0.2989723,0.22539976,-0.102344975,-0.74189043,0.28440872,0.8681967,0.45998216,0.6825025,0.30611265,-0.106027335,-0.25904995,0.78240544,-0.1653974,-0.27240863,-0.030571632,-0.25906366,0.36930242,-0.18216993,-0.007103801,-0.070779085,-0.5182575,-0.1388141,0.880376,-0.656107,-0.4332871,-0.33721521,0.3659295,-0.034138024,0.18239212,0.19729067,-0.8502853,-0.64401114,0.67337716,0.025745958,-0.47025278,-0.21625754,-0.19882299,-0.10123697,-0.44073585,-0.3996008,-0.30428487,-0.21626009,-0.08259159,0.92690456
1.11,-0.24280703,0.49475217,0.34956545,-0.84420216,-0.09208971,0.11035218,-0.32466745,-0.5193169,-0.3836263,0.14719939,0.3130568,0.88419974,0.63906527,0.55928814,0.31943947,0.12076399,0.1958757,0.7258052,0.5483515,-0.040407404,0.61723924,-0.60583913,-0.38971972,0.28209585,-0.6363859,0.29396224,-0.5402346,-0.07705339,0.35030028,0.2542215,-0.18887293,0.10612944,-0.64539516,0.352808,-0.0362038,0.30540234,0.8731389,0.23592325,0.56362975,0.030015968,-1.0073161,-0.140668,-0.327354,-0.17970279,0.42458165,0.33056536,0.57661366,0.43418062,0.17337073,-0.13057911,-0.0655525,-0.11909808,0.46599287,0.6493168,0.13268161,0.7234187,0.30044168,0.22748698,-0.10586409,-0.7446309,0.28096184,0.87079144,0.46176752,0.6852382,0.3052314,-0.106689304,-0.25936836,0.78486705,-0.16193567,-0.27066198,-0.03170812,-0.25933352,0.3726446,-0.18080169,-0.009727098,-0.07051703,-0.5196437,-0.13903639,0.8843672,-0.65876234,-0.4314381,-0.3407592,0.36620837,-0.033846073,0.18266436,0.19859146,-0.85091734,-0.64331496,0.67287827,0.02585128,-0.46755597,-0.2168664,-0.1980626,-0.10083589,-0.4419401,-0.40021068,-0.3043394,-0.21699455,-0.08267017,0.9281703
1.12,-0.24288438,0.49387196,0.3492973,-0.84777105,-0.09595167,0.11107594,-0.32629687,-0.5205536,-0.3841055,0.14809635,0.31238014,0.8881875,0.6427934,0.56134486,0.31923348,0.1179291,0.20063673,0.7316302,0.5500907,-0.037795678,0.6179071,-0.61204463,-0.3897397,0.28138095,-0.64039177,0.2962359,-0.53999984,-0.07932507,0.34959984,0.25542867,-0.19099617,0.108529925,-0.64623106,0.3580444,-0.036109313,0.3035531,0.8729826,0.23701963,0.5666912,0.031449787,-1.0092912,-0.14491594,-0.3294881,-0.18138885,0.4248737,0.33022404,0.57935774,0.43596125,0.17108764,-0.13030994,-0.063788146,-0.11912517,0.46634287,0.65200317,0.13334076,0.7283801,0.30218637,0.22957473,-0.109374955,-0.74737114,0.2776137,0.87338567,0.4638414,0.6879921,0.30432475,-0.10699116,-0.25968677,0.7875163,-0.15847394,-0.26891568,-0.032844678,-0.26040593,0.37607044,-0.17958626,-0.012425102,-0.07122803,-0.52103025,-0.13901928,0.8883611,-0.66149086,-0.42946908,-0.3442891,0.36648756,-0.033415884,0.1829367,0.19972867,-0.8515495,-0.64261854,0.6723796,0.0259206,-0.46459648,-0.21756026,-0.19707763,-0.10043448,-0.44298095,-0.40080035,-0.30420548,-0.21741207,-0.08267161,0.9294363
1.13,-0.24280313,0.49294192,0.3487661,-0.8513393,-0.099998035,0.11196108,-0.32781515,-0.52172554,-0.38497174,0.14899349,0.312213,0.8920769,0.64652145,0.5634017,0.31906968,0.11511919,0.20538394,0.7372743,0.55182976,-0.035232022,0.61857486,-0.6188071,-0.3897623,0.28066146,-0.6444901,0.29852504,-0.5396183,-0.08159688,0.34904727,0.2566359,-0.19298367,0.11093067,-0.64706695,0.36338162,-0.03601464,0.3011684,0.87282646,0.23818503,0.5701579,0.032923557,-1.0112009,-0.14906889,-0.33162576,-0.18307501,0.4248702,0.32966316,0.58213097,0.4377738,0.16886702,-0.12983364,-0.062414676,-0.11915231,0.46669114,0.65466857,0.13398819,0.7333416,0.3039739,0.23161523,-0.11293301,-0.7502257,0.27438784,0.87598,0.4659495,0.690385,0.30288512,-0.1072793,-0.26005912,0.7902572,-0.1548625,-0.2672422,-0.033981055,-0.26167536,0.37971035,-0.1784532,-0.015151367,-0.07190141,-0.5224166,-0.13899592,0.89242303,-0.6642195,-0.42749995,-0.34781897,0.3667666,-0.033268567,0.18310896,0.20086585,-0.85218155,-0.64192295,0.6718807,0.025981158,-0.4617369,-0.21799216,-0.19607948,-0.100033194,-0.4441027,-0.4015732,-0.30418563,-0.21813822,-0.08257647,0.9307021
1.14,-0.2424959,0.4918835,0.34825966,-0.85475475,-0.104116805,0.11276653,-0.32946512,-0.5228974,-0.38583803,0.14989787,0.31212977,0.89594084,0.6500327,0.5654353,0.31890595,0.11251238,0.21013308,0.7427707,0.553569,-0.032640025,0.61924267,-0.62565774,-0.38977534,0.2798323,-0.6485623,0.30081427,-0.5388942,-0.08386845,0.34847757,0.2578432,-0.1949212,0.11333111,-0.6479025,0.36873427,-0.035896674,0.29875118,0.87267005,0.23935077,0.57383364,0.034496814,-1.0131104,-0.15334441,-0.33376315,-0.18476117,0.4249934,0.32913956,0.5849614,0.43991745,0.16679528,-0.12924013,-0.06125918,-0.1191795,0.46712786,0.6573343,0.13469744,0.73831356,0.3057612,0.23388961,-0.11643767,-0.75321865,0.27120155,0.878773,0.46787313,0.69269955,0.30115187,-0.107569516,-0.26058298,0.79307294,-0.15121494,-0.26540995,-0.035117492,-0.26296365,0.38360864,-0.17732039,-0.017877333,-0.073177755,-0.52380323,-0.13917969,0.8973874,-0.66694784,-0.4255311,-0.35134894,0.36704558,-0.033375457,0.18325335,0.20211281,-0.8535123,-0.64123046,0.67171574,0.026399016,-0.458877,-0.21842402,-0.19513735,-0.09959639,-0.44506913,-0.40248847,-0.3043744,-0.21861482,-0.08229807,0.93196774
1.15,-0.2421031,0.49080193,0.34843406,-0.858004,-0.10816967,0.113946155,-0.3311258,-0.5233362,-0.38670766,0.15080735,0.31204644,0.89979595,0.6535379,0.5673226,0.3187422,0.10961464,0.2154898,0.747989,0.555308,-0.030047968,0.6198533,-0.6321621,-0.3897885,0.27898055,-0.65179634,0.3031034,-0.53826976,-0.08610159,0.34790736,0.25905046,-0.19681978,0.115421504,-0.6487329,0.3735149,-0.03524196,0.29638535,0.8724046,0.24003012,0.5773468,0.036070004,-1.0149035,-0.15761991,-0.33590072,-0.18646622,0.42511684,0.32868555,0.5877913,0.44272667,0.16486585,-0.12864658,-0.06023568,-0.11920665,0.46784222,0.65999985,0.13527589,0.7434548,0.3075484,0.23631775,-0.119941786,-0.7563414,0.26815236,0.88168085,0.46957925,0.6952244,0.29956025,-0.107715175,-0.26081192,0.7958885,-0.14755407,-0.26346937,-0.03625377,-0.26427257,0.3875072,-0.17618744,-0.020603485,-0.07429722,-0.52529377,-0.13913491,0.9023806,-0.66967624,-0.42356208,-0.3548788,0.36720306,-0.033769812,0.18354265,0.20370077,-0.854959,-0.6405313,0.6718303,0.02691874,-0.45601735,-0.21885586,-0.19426185,-0.09915669,-0.44603533,-0.40340388,-0.3046072,-0.21901663,-0.08202839,0.93323386
